"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"81","Normal/Others","WS/MP18403/2026-2027/282071-Construction of public libraries and reading rooms","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of library next to Shri M.G. Chaudhary Higher Secondary School run by Akhil Anjana Kelavani Mandal, Mevad","28-May-2026","03-Aug-2026","500000","Sanction"
"82","Normal/Others","WS/MP889/2025-2026/132697-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Wooden cremation fireplace and cremation at Koteshwar funeral home run by Ambaji Gram Panchayat of Danta taluka-(23-24)","21-Jun-2024","19-Jul-2025","570000","Sanction"
"83","Normal/Others","WS/MP889/2025-2026/147857-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Ramsida Ta. Dantivada : Anusangik works to Rabari Samaj cremation ground  (2024-25)","17-Oct-2024","21-Jul-2025","600000","Sanction"
"84","Normal/Others","WS/MP18291/2024-2025/149688-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Crematoriums Shaed Work","28-Oct-2024","14-Feb-2025","300000","Physical Inspection"
"85","Normal/Others","WS/MP18291/2024-2025/149690-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Crematoriums Shaed Work","28-Oct-2024","21-Nov-2024","199444","Physical Inspection"
"86","Normal/Others","WS/MP18291/2024-2025/149691-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Crematoriums Shaed Work","28-Oct-2024","27-Dec-2024","194706","Physical Inspection"
"87","Normal/Others","WS/MP18291/2024-2025/152355-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Malsika gam Crematorium Shead","14-Nov-2024","05-Mar-2025","200000","Physical Inspection"
"88","Normal/Others","WS/MP889/2024-2025/154660-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Khardosan Ta. Disa :For facility work in the Smashan (2024-25)","25-Nov-2024","29-Mar-2025","500000","Physical Inspection"
"89","Normal/Others","WS/MP889/2024-2025/154666-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Javal Ta. Deesa :For facility work in the Smashan (2024-25)","25-Nov-2024","29-Mar-2025","500000","Physical Inspection"
"90","Normal/Others","WS/MP18291/2025-2026/158267-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","shambhupara gam crematorium Shead Work","12-Dec-2024","24-Sep-2025","100000","Sanction"
"91","Normal/Others","WS/MP889/2025-2026/162279-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Palanpur, Ta. Palanpur: Work on Smashan Suvidha  at Shri Hindu Samaj smashan Gruh(2024-25)","30-Dec-2024","19-Jul-2025","500000","Physical Inspection"
"92","Normal/Others","WS/MP889/2024-2025/165879-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Talepura Ta Deesa Work on cremation facilities in the village(2024-25)","16-Jan-2025","21-Feb-2025","500000","Physical Inspection"
"93","Normal/Others","WS/MP18403/2025-2026/185476-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Dangiya Ta. Dantivada for the work of physical facilities in the hindu community crematorium","22-Mar-2025","18-Aug-2025","500000","Physical Inspection"
"94","Normal/Others","WS/MP889/2025-2026/186675-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhadrevadi Ta. Kankrej,  Scheduled Caste crematorium facility work (S.C) (2024-25)","27-Mar-2025","28-Jul-2025","350000","Sanction"
"95","Normal/Others","WS/MP889/2025-2026/186676-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhalgam Ta. Kankrej, Scheduled Caste (Saparia) crematorium facility work (S.C) (2024-25)","27-Mar-2025","28-Jul-2025","350000","Work Completed"
"96","Normal/Others","WS/MP18403/2025-2026/191211-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Palanpur Ward - 10 for the work of physical facilities in the hindu community crematorium","14-Apr-2025","02-Dec-2025","500000","Sanction"
"97","Normal/Others","WS/MP18403/2025-2026/191218-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","NAVSARI(DISTRICT COLLECTOR NAVSARI_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To construct a ghat and a building at the crematorium at Viraval, a part of Shri navsari vijalpor municipality","14-Apr-2025","19-Jan-2026","500000","Physical Inspection"
"98","Normal/Others","WS/MP18403/2025-2026/192297-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the fireplace and roof in the crematorium of the Brahmin community in Linch village","19-Apr-2025","16-May-2025","150000","Physical Inspection"
"99","Normal/Others","WS/MP18403/2025-2026/196867-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of physical facilities in the crematorium of Motidau village","12-May-2025","17-Jul-2025","300000","Vendor Identification"
"100","Normal/Others","WS/MP18291/2025-2026/201563-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Request for grant for a room to store firewood in the crematorium of Nani Vavdi village","21-May-2025","02-Feb-2026","800000","Sanction"
"101","Normal/Others","WS/MP18403/2025-2026/204171-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a protective wall for the crematorium of the Thakor and Malla communities at Chanasma","27-May-2025","28-Oct-2025","496900","Sanction"
"102","Normal/Others","WS/MP18288/2025-2026/208518-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of crematorium at shaniyada village","13-Jun-2025","29-Aug-2025","500000","Physical Inspection"
"103","Normal/Others","WS/MP18291/2025-2026/209184-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Work of Crematorium Shed in Nana Kankot Village","19-Jun-2025","20-Sep-2025","400000","Sanction"
"104","Normal/Others","WS/MP18403/2025-2026/217147-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of physical facilities in the cremation ground of the Hindu All Caste Society in Modipur village","11-Jul-2025","12-Sep-2025","500000","Physical Inspection"
"105","Normal/Others","WS/MP891/2025-2026/219905-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Building a compound wall in Samshan","18-Jul-2025","23-Sep-2025","500000","Work partially Completed"
"106","Normal/Others","WS/MP889/2025-2026/221096-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vajapur, Ta.Bhabhar Cremation facility work in new crematorium (2025-26)","23-Jul-2025","30-Aug-2025","499722","Physical Inspection"
"107","Normal/Others","WS/MP889/2025-2026/221097-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Pimpali (Bha) Ta.Palanpur Cremation facility work.(2025-26)","23-Jul-2025","07-Oct-2025","500000","Physical Inspection"
"108","Normal/Others","WS/MP889/2025-2026/221100-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Balodhan, Ta.Bhabhar Shed work in the crematorium near Rabarivas (2025-26)","23-Jul-2025","30-Aug-2025","500000","Work Completed"
"109","Normal/Others","WS/MP18403/2025-2026/226460-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the facilitation work of the Turi-Barot Samaj Crematorium","14-Aug-2025","07-Nov-2025","500000","Physical Inspection"
"110","Normal/Others","WS/MP18403/2025-2026/226462-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of physical facilities in the crematorium of the Brahmin community","14-Aug-2025","07-Nov-2025","500000","Work partially Completed"
"111","Normal/Others","WS/MP18288/2025-2026/237282-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","crematorium at kanajiya village","26-Sep-2025","16-Dec-2025","250000","Sanction"
"112","Normal/Others","WS/MP18288/2026-2027/238940-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of crematoriums at chalai  shahera","29-Sep-2025","22-Jun-2026","400000","Physical Inspection"
"113","Normal/Others","WS/MP891/2025-2026/250854-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Compound wall work around the Hindu crematorium in Gangiyavdar village.","27-Nov-2025","05-Mar-2026","500000","Sanction"
"114","Normal/Others","WS/MP891/2026-2027/250858-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Work on crematorium rooms and fabrication sheds","27-Nov-2025","23-Jun-2026","500000","Sanction"
"115","Normal/Others","WS/MP891/2025-2026/250859-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","R.C.C. Road work in the Hindu cemetery in Kankot old village","27-Nov-2025","05-Mar-2026","500000","Physical Inspection"
"116","Normal/Others","WS/MP891/2025-2026/250865-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Paver block work at Hindu crematorium in VD Jambudiya village","27-Nov-2025","05-Mar-2026","300000","Sanction"
"117","Normal/Others","WS/MP891/2025-2026/250866-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Paver block work at the Hindu crematorium in Vardusar village.","27-Nov-2025","02-Mar-2026","300000","Physical Inspection"
"118","Normal/Others","WS/MP18288/2026-2027/252593-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of cramation centre at gamdi village","07-Dec-2025","25-Jun-2026","490000","Sanction"
"119","Normal/Others","WS/MP889/2025-2026/256619-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Saviyana Ta  Deesa  Cremation facility work in the cemetery 2025-26","01-Jan-2026","28-Jan-2026","500000","Sanction"
"120","Normal/Others","WS/MP18410/2026-2027/270742-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","NEW SUB CHANEL WORK AT DANTA VILLAGE CREMETORIUM","03-Mar-2026","08-Jul-2026","1000000","Sanction"
"121","Normal/Others","WS/MP18410/2026-2027/270840-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","MISSING FACILITY INCLUDING BORE,PIPE LINE,AND WATER TANK IN PARMAR SAMAJ CREMETORIUM AT HASANPUR VILLAGE","03-Mar-2026","18-Jun-2026","500000","Sanction"
"122","Normal/Others","WS/MP889/2026-2027/293940-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","Vav-Tharad(DISTRICT COLLECTOR VAV-THARAD)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Karanpura, Ta. Tharad: Facilitation work at the crematorium of the Kandali family in Karanpura village of Ghesda Group Gram Panchayat. (2026-27)","10-Jul-2026","24-Aug-2026","500000","Sanction"
"123","Normal/Others","WS/MP891/2026-2027/291984-Construction of night shelters for homeless","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Construction of a Rain Basera (Night Shelter) for Public Use at Sanosara Village","04-Jul-2026","01-Aug-2026","500000","Sanction"
