"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"76","Normal/Others","WS/MP18291/2025-2026/222016-Purchase of vans and buses for educational institutions","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Purchase of School Van for Primary School in Katav Village","10-Aug-2025","550000","05-Dec-2025"
"77","Normal/Others","WS/MP18410/2026-2027/270745-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","NEW AGANWADI WORK AT MAHOBATGADH VILLAGE","03-Mar-2026","500000","08-Jul-2026"
"78","Normal/Others","WS/MP18410/2026-2027/270747-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","NEW ANGANWADI WORK IN THE VILLAGE OF ADERAN","03-Mar-2026","500000","08-Jul-2026"
"79","Normal/Others","WS/MP18410/2026-2027/270736-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","THE WORK OF NEW AGANWADI IN VILLAGE VELAVADA","03-Mar-2026","500000","08-Jul-2026"
"80","Normal/Others","WS/MP889/2024-2025/162268-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Tervada (Salimgarh) Ta. Kankarej: Work of providing sports (sports equipment) (including fittings) at Government Primary School(2024-25)","30-Dec-2024","499750","21-Feb-2025"
"81","Normal/Others","WS/MP889/2024-2025/162270-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhavnagar. Ta.: Kankrej: Work of providing sports (sports equipment) (with fittings) at Government Primary School(2024-25)","30-Dec-2024","499750","21-Feb-2025"
"82","Normal/Others","WS/MP889/2024-2025/162271-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Changa (Thikarnath) Ta. Kankrej: Work of providing sports (sports equipment) (with fittings) at Government Primary School(2024-25)","30-Dec-2024","499750","21-Feb-2025"
"83","Normal/Others","WS/MP889/2024-2025/162273-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","""Samodra Ta. Palanpur: Work of providing sports (sports equipment) (with fittings) at Government Primary School""(2024-25)","30-Dec-2024","499750","21-Feb-2025"
"84","Normal/Others","WS/MP889/2024-2025/162275-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","BhacharTa. Tharad: Work of providing sports (sports equipment) (with fittings) at Government Primary School(2024-25)","30-Dec-2024","499750","21-Feb-2025"
"85","Normal/Others","WS/MP889/2024-2025/162276-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Raiya Ta.: Deodar: Work of providing sports (sports equipment) (with fittings) at Government Primary School(2024-25)","30-Dec-2024","499750","21-Feb-2025"
"86","Normal/Others","WS/MP889/2024-2025/162277-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Deka Ta.: Lakhani: Work of providing sports (sports equipment) (with fittings) at Government Primary School(2024-25)","30-Dec-2024","499825","21-Feb-2025"
"87","Normal/Others","WS/MP889/2024-2025/147854-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dalpura Ta.Danta : Work of providing sports (playground) equipment (including fittings) at Dalpura Pay-Center Primary School (2024-25)","17-Oct-2024","499850","21-Feb-2025"
"88","Normal/Others","WS/MP889/2024-2025/147852-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Amirgadh, Ta. Amirgadh :  Work of providing sports (playground) equipment (including fittings) at Primary School, Amirgarh-1 (2024-25)","17-Oct-2024","499850","21-Feb-2025"
"89","Normal/Others","WS/MP889/2024-2025/147859-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Rampur (Dama) Ta.Deesa : Work of providing sports equipment (including fittings) at Primary School, Rampura (Dama) (2024-25)","17-Oct-2024","499825","21-Feb-2025"
"90","Normal/Others","WS/MP889/2024-2025/147860-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Limbau Ta. lakhani : Work of providing sports (playground) equipment (including fittings) at Lakhni Taluka Primary School At.Limbau (2024-25)","17-Oct-2024","499825","21-Feb-2025"
"91","Normal/Others","WS/MP889/2024-2025/147869-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vadiya Ta.deodar : Work of providing sports (playground) equipment (including fittings) at Primary School (2024-25)","17-Oct-2024","499750","21-Feb-2025"
"92","Normal/Others","WS/MP889/2024-2025/147872-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dhankwada Ta. Deodar : Work of providing sports (playground) equipment (including fittings) at Primary School (2024-25)","17-Oct-2024","499750","21-Feb-2025"
"93","Normal/Others","WS/MP889/2024-2025/147877-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Ranpur  Ta. Deesa : Supply of Sports Equipment (including Fittings) at Pay-Kendra School Ranpur (2024-25)","17-Oct-2024","499825","21-Feb-2025"
"94","Normal/Others","WS/MP889/2024-2025/147878-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhemaji goliya  Ta.Lakhani : Work of providing sports (playground) equipment (including fittings) at Bhemaji Goliya, Primary School (2024-25)","17-Oct-2024","499825","24-Feb-2025"
"95","Normal/Others","WS/MP18291/2025-2026/222017-Purchase of sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Purchase of playing Equipments in Primary School in Katav Village","10-Aug-2025","260000","05-Dec-2025"
"96","Normal/Others","WS/MP889/2025-2026/145846-Purchase of books and periodicals for libraries/digitization of library books","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Deodar Ta.Deodar : For Anusangik work in the Library (2023-24)","07-Oct-2024","500000","28-Apr-2025"
"97","Normal/Others","NA-Construction of buildings for crèches and anganwadies","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF ENTRY GATE AND PROTECTIVE WALL ARROUND THE ANGANWADI","03-Mar-2026","200000","NA"
"98","Normal/Others","WS/MP889/2024-2025/165880-Purchase of equipment for crèches and anganwadies","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Talepura Ta. Deesa  Work on Anganwadi Center-II in the village(2024-25)","16-Jan-2025","500000","21-Feb-2025"
"99","Normal/Others","WS/MP889/2025-2026/149376-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dama Ta. Deesa : Prayer hall and paver block work in primary school  (2024-25)","25-Oct-2024","500000","16-Apr-2025"
"100","Normal/Others","WS/MP889/2025-2026/140621-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vekari Ta.Danta : To build a canteen hall in the tribal ashram school(2023-24)","13-Sep-2024","999000","19-Jul-2025"
"101","Trust and Society","WS/MP889/2025-2026/197810-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Shihori, Ta Kankarej For computer room at Shri M.V. Valani High School (2025-26)","08-May-2025","500000","14-Aug-2025"
"102","Trust and Society","WS/MP889/2025-2026/197773-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Malupur Ta Tharad Library room at Shri Gopalak Education Service Trust(2025-26)","08-May-2025","500000","23-Jan-2026"
"103","Trust and Society","WS/MP889/2025-2026/197774-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Malupur Ta Tharad Cultural Hall at Shri Gopalak Education Service Trust (2025-26)","08-May-2025","500000","23-Jan-2026"
"104","Trust and Society","WS/MP889/2025-2026/197775-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Malupur  Ta Tharad Computer room at Shri Gopalak Education Seva Trust (2025-26)","08-May-2025","500000","23-Jan-2026"
"105","Normal/Others","WS/MP889/2025-2026/197781-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Samou Mota  Ta Disa  To build a prayer shed at Shri L.V. Nagarsheth High School run by Shri Samau Mota Kelavani Mandal (2025-26)","08-May-2025","1000000","20-Feb-2026"
"106","Trust and Society","WS/MP18403/2025-2026/193936-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of rooms in Shri Khados Chaudhary Kelavani Mandals school","29-Apr-2025","1500000","07-Nov-2025"
"107","Trust and Society","WS/MP18403/2025-2026/193952-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of community hall in Shri Navajagruti Kelvani Kalyan Sangh","29-Apr-2025","500000","07-Nov-2025"
"108","Trust and Society","WS/MP18403/2024-2025/156153-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Shri Char Pargana Prajapati Samaj Shaikshnik Sankul Construction","30-Nov-2024","1000000","13-Feb-2025"
"109","Trust and Society","WS/MP18403/2025-2026/153583-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Shri Vadgam Taluka Anjana Kelvani Mandal Sanchalit Madhyamik/ Uchchtar Madhyamik Shalanu New Building","21-Nov-2024","1000000","19-Jul-2025"
"110","Normal/Others","WS/MP889/2025-2026/220922-Purchase of motor boats for flood and cyclone prone areas","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Sandhosi Ta Danta Flood protection wall work near Manilal Dabhi Faliya ST 2024-25","23-Jul-2025","500000","14-Aug-2025"
"111","Normal/Others","WS/MP889/2025-2026/220923-Purchase of motor boats for flood and cyclone prone areas","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vaghdacha Ta Danta Flood protection wall on the road from Damar road to primary school (ST) (2024-25)","23-Jul-2025","500000","14-Aug-2025"
"112","Normal/Others","WS/MP889/2024-2025/154652-Purchase of motor boats for flood and cyclone prone areas","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Shihori  Ta.Kankrej : Flood protection wall work from Rabari Kunvarba Primary School  Near to Rabari Vas.(2024-25)","25-Nov-2024","500000","24-Feb-2025"
"113","Normal/Others","WS/MP18291/2025-2026/222015-Construction of bus-sheds or bus-stops","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of Bus Stop in Katav Village","10-Aug-2025","260000","05-Dec-2025"
"114","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","IN ITI COLLAGE FOR COMPUTER AND PRINTER FOR CHILDREN STUDIES IN CHANDISAR VILLAGE","03-Mar-2026","500000","NA"
"115","Normal/Others","WS/MP889/2024-2025/154660-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Khardosan Ta. Disa :For facility work in the Smashan (2024-25)","25-Nov-2024","500000","29-Mar-2025"
"116","Normal/Others","WS/MP889/2024-2025/154666-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Javal Ta. Deesa :For facility work in the Smashan (2024-25)","25-Nov-2024","500000","29-Mar-2025"
"117","Normal/Others","WS/MP18403/2025-2026/191211-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Palanpur Ward - 10 for the work of physical facilities in the hindu community crematorium","14-Apr-2025","500000","02-Dec-2025"
"118","Normal/Others","WS/MP18403/2025-2026/185476-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Dangiya Ta. Dantivada for the work of physical facilities in the hindu community crematorium","22-Mar-2025","500000","18-Aug-2025"
"119","Normal/Others","WS/MP889/2025-2026/186675-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhadrevadi Ta. Kankrej,  Scheduled Caste crematorium facility work (S.C) (2024-25)","27-Mar-2025","350000","28-Jul-2025"
"120","Normal/Others","WS/MP889/2025-2026/186676-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhalgam Ta. Kankrej, Scheduled Caste (Saparia) crematorium facility work (S.C) (2024-25)","27-Mar-2025","350000","28-Jul-2025"
"121","Normal/Others","WS/MP889/2024-2025/165879-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Talepura Ta Deesa Work on cremation facilities in the village(2024-25)","16-Jan-2025","500000","21-Feb-2025"
