"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"81","Normal/Others","WS/MP18286/2024-2025/147567-Construction of common work sheds/ common covered sitting area","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Brahmin Sabha Kopargaon Distt.  Ahilyanagar, (ahmednagar)  IPS and waterproofing of assembly","15-Oct-2024","27-Feb-2025","400000","Work Completed"
"82","Normal/Others","WS/MP18286/2024-2025/147570-Construction of common work sheds/ common covered sitting area","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Brahmin Sabha Kopargaon Distt.  Ahilyanagar,   Installation of new paving blocks of the congregation.","15-Oct-2024","27-Feb-2025","100000","Work Completed"
"83","Normal/Others","WS/MP18294/2026-2027/179485-Construction of common work sheds/ common covered sitting area","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Batana me Kanhaiyya Talaw ke pass sabhamandap (chawadi) nirman","06-Mar-2025","03-Apr-2026","500000","Physical Inspection"
"84","Normal/Others","WS/MP18294/2025-2026/179487-Construction of common work sheds/ common covered sitting area","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Sonegaon sthit mokshdham me dahan shed bandhkam","06-Mar-2025","06-Aug-2025","600000","Sanction"
"85","Normal/Others","WS/MP108/2025-2026/221079-Construction of common work sheds/ common covered sitting area","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","construction of shed at gaurakshan warud","22-Jul-2025","18-Aug-2025","1000000","Work Completed"
"86","Trust and Society","WS/MP18286/2026-2027/234326-Construction of common work sheds/ common covered sitting area","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","To construct 7000 sq ft polyhouse in Eswarapuram hostel","15-Sep-2025","26-May-2026","1000000","Physical Inspection"
"87","Normal/Others","WS/MP18294/2025-2026/134431-Construction of additional rooms and halls in the existing public and community building","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Gram Alandi, Ta. Khed, Dist. Pune me Samajik Sabhagruh me Paving Block, Washrooms and Flooring Bandhkam.","30-Jul-2024","28-Oct-2025","1480854","Physical Inspection"
"88","Normal/Others","WS/MP18286/2024-2025/147568-Construction of additional rooms and halls in the existing public and community building","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Brahmin Sabha Kopargaon Distt.  Ahilyanagar,  Painting the congregation area","15-Oct-2024","27-Feb-2025","200000","Work Completed"
"89","Trust and Society","WS/MP108/2026-2027/205907-Construction of additional rooms and halls in the existing public and community building","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","construction of class room at sant Gadge Baba madhyamik school at sadegaon tq Parbhani","03-Jun-2025","01-Jul-2026","2500000","Sanction"
"90","Trust and Society","WS/MP112/2024-2025/136773-Construction of boundary walls of existing public and community buildings","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of boundary walls Datta Bal School, Kolhapur","23-Aug-2024","11-Oct-2024","1500000","Physical Inspection"
"91","Normal/Others","WS/MP18294/2024-2025/139211-Construction of boundary walls of existing public and community buildings","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Fulchur Tola, Ta. Dist. Gondia me Kabrasthan me Boundary Wall.","05-Sep-2024","02-Dec-2024","993126","Physical Inspection"
"92","Normal/Others","WS/MP113/2024-2025/142042-Construction of boundary walls of existing public and community buildings","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of boundary wall","20-Sep-2024","21-Jan-2025","1000000","Physical Inspection"
"93","Normal/Others","WS/MP113/2026-2027/147449-Construction of boundary walls of existing public and community buildings","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Compound Wall / Fencing","15-Oct-2024","31-Jul-2026","1000000","Physical Inspection"
"94","Normal/Others","WS/MP113/2026-2027/147450-Construction of boundary walls of existing public and community buildings","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Compound Wall / Fencing","15-Oct-2024","31-Jul-2026","1000000","Physical Inspection"
"95","Normal/Others","WS/MP113/2026-2027/147451-Construction of boundary walls of existing public and community buildings","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Hall / Compound Wall","15-Oct-2024","31-Jul-2026","1000000","Physical Inspection"
"96","Repair and Renovation","WS/MP18286/2024-2025/147569-Construction of boundary walls of existing public and community buildings","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Brahmin Sabha Kopargaon Distt.  Ahilyanagar,  work : Repairing compound wall of auditorium","15-Oct-2024","27-Feb-2025","100000","Work Completed"
"97","Normal/Others","WS/MP18292/2026-2027/157902-Construction of boundary walls of existing public and community buildings","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","At. Belkoni (Kh.) Tq. Biloli Dist. Nanded, boundary wall for Community hall.","10-Dec-2024","16-Apr-2026","1498000","Physical Inspection"
"98","Normal/Others","WS/MP18292/2025-2026/163498-Construction of boundary walls of existing public and community buildings","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of boundary wall in ward no. 9, Karmaveer Nagar, of Kopargaon Municipal Council, Dist. Ahamadnagar","03-Jan-2025","21-Aug-2025","1000000","Work Completed"
"99","Normal/Others","WS/MP18292/2025-2026/163512-Construction of boundary walls of existing public and community buildings","Maharashtra","SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of Compound wall to the cultural hall of Lingayat Samaj in Ward no. 3 of Solapur Municipal Corporation, Dist. Solapur","03-Jan-2025","17-Oct-2025","2500000","Work Completed"
"100","Normal/Others","WS/MP112/2025-2026/163761-Construction of boundary walls of existing public and community buildings","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of boundary walls and  paving blocks","06-Jan-2025","02-Jul-2025","999000","Physical Inspection"
"101","Normal/Others","WS/MP18286/2026-2027/169585-Construction of boundary walls of existing public and community buildings","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Construction of Safety compound wall at Pashan Lake, Pashan, Pune New Ward No 14 Old Ward No 09","28-Jan-2025","20-May-2026","1000000","Physical Inspection"
"102","Normal/Others","WS/MP18286/2025-2026/188705-Construction of boundary walls of existing public and community buildings","Maharashtra","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Construction of boundary wall of Govt Junior High School Building Raigaon Pakyong Sikkim","02-Apr-2025","06-Aug-2025","3000000","Physical Inspection"
"103","Normal/Others","WS/MP108/2025-2026/190178-Construction of boundary walls of existing public and community buildings","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","construction of compound wall, pevour block and siiting arragement at Masod.","09-Apr-2025","18-Aug-2025","700000","Physical Inspection"
"104","Trust and Society","WS/MP112/2025-2026/212361-Construction of boundary walls of existing public and community buildings","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of a wall compound for the school at Dronagiri Educational Institute, Mhaswad, Taluka Man, District Satara.","25-Jun-2025","18-Aug-2025","296000","Physical Inspection"
"105","Trust and Society","WS/MP112/2025-2026/225938-Construction of boundary walls of existing public and community buildings","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of a wall compound for Loknete Hon. Balasaheb Thorat College of Arts, Commerce and Science, Talegaon, Sangamner Taluka, Ahilyanagar District (Ahmednagar).","08-Aug-2025","22-Aug-2025","1500000","Work Completed"
"106","Normal/Others","WS/MP108/2026-2027/239793-Construction of boundary walls of existing public and community buildings","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Installation of Chencing fencing at Shiv Mandir at Jay Nagar","09-Oct-2025","22-May-2026","1000000","Work partially Completed"
"107","Normal/Others","WS/MP108/2025-2026/261676-Construction of boundary walls of existing public and community buildings","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of wall compound at Hanuman Temple Wadner Gangai, Daryapur","04-Feb-2026","26-Feb-2026","1000000","Vendor Identification"
"108","Normal/Others","WS/MP112/2025-2026/137643-Construction of buildings for community cultural activities","Maharashtra","SANGLI(DISTRICT COLLECTOR SANGLI_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of Sabhanmandap in Yelur, Tal.Walwa, Konoli Nagar Vasahat","29-Aug-2024","06-May-2025","2392730","Physical Inspection"
"109","Trust and Society","WS/MP113/2025-2026/142031-Construction of buildings for community cultural activities","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of public utility building of Saraswati Kanya Prashala First Floor MAULI VIDHYAPEETH Trust KAIJ","20-Sep-2024","27-Jun-2025","5000000","Work Completed"
"110","Trust and Society","WS/MP18292/2024-2025/146885-Construction of buildings for community cultural activities","Maharashtra","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of Cultural Hall in Trust area of Shanaishchara Swamy Seva Trust.","11-Oct-2024","28-Mar-2025","2500000","Physical Inspection"
"111","Normal/Others","WS/MP18294/2024-2025/147964-Construction of buildings for community cultural activities","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Gram Bhutaitola, Gram Panchayat Pathari, Ta. Goregaon, Dist. Gondia me Hanuman Mandir Chaouk me Community Cultural Hall","17-Oct-2024","27-Feb-2025","995138","Physical Inspection"
"112","Normal/Others","WS/MP113/2026-2027/274581-Construction of buildings for community cultural activities","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of Cultural Center near Kohali Samaj Bhawan","16-Mar-2026","25-Jun-2026","2500000","Physical Inspection"
"113","Normal/Others","WS/MP18292/2025-2026/228963-Purchase of motor boats for flood and cyclone prone areas","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Purchese of moter boat at cyclone prone area and other items","25-Aug-2025","16-Mar-2026","2000000","Physical Inspection"
"114","Normal/Others","WS/MP108/2025-2026/177385-Construction of bus-sheds or bus-stops","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of bus-shed at sarsi Tq Teosa","01-Mar-2025","02-Apr-2025","500000","Work partially Completed"
"115","Normal/Others","WS/MP108/2024-2025/144102-Providing CCTV camera system for security of public areas","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Providing CCTV camera system for security of public areas near samarth high school, nawathe, Amravati.","28-Sep-2024","21-Jan-2025","1300000","Work Completed"
"116","Normal/Others","WS/MP108/2024-2025/135225-Construction of rooms and halls in school and colleges","Maharashtra","WARDHA(DISTRICT COLLECTOR WARDHA_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of hall in late. Yadavraoji Keche Adiwasi ashram shala, Nara, Tq Karanja Dist. wardha","09-Aug-2024","26-Aug-2024","2000000","Work Completed"
"117","Trust and Society","WS/MP108/2024-2025/138969-Construction of rooms and halls in school and colleges","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of rooms at Gramvikas vidyalay, Ambada","05-Sep-2024","18-Feb-2025","1000000","Work partially Completed"
"118","Trust and Society","WS/MP108/2024-2025/144177-Construction of rooms and halls in school and colleges","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of additional rooms and halls in the existing public and community building in Sarvoday Shikshan samiti at Hiwarkhed.","28-Sep-2024","18-Feb-2025","1000000","Work Completed"
"119","Trust and Society","WS/MP18290/2025-2026/145117-Construction of rooms and halls in school and colleges","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF ROOMS AND HALL FOR SCHOOL BUILDING","07-Oct-2024","12-Mar-2026","4948358","Physical Inspection"
"120","Normal/Others","WS/MP18286/2024-2025/146588-Construction of rooms and halls in school and colleges","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Construction of Classroom at Hutatma Bhagat Singh Vidya Mandir and Anant English School, Satara Sfurti Sikshan Prasarak Mandal, Mayani, Taluka Khatav, Dist. Satara","09-Oct-2024","05-Dec-2024","1000000","Physical Inspection"
"121","Trust and Society","WS/MP112/2025-2026/146711-Construction of rooms and halls in school and colleges","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of school building","10-Oct-2024","12-Mar-2026","4951333","Physical Inspection"
"122","Normal/Others","WS/MP116/2025-2026/160366-Construction of rooms and halls in school and colleges","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","District Beed Taluka At Post Mauli University Kej Saraswati Higher Secondary School at Pisegaon","20-Dec-2024","13-Mar-2026","2496125","Physical Inspection"
"123","Normal/Others","WS/MP116/2025-2026/174220-Construction of rooms and halls in school and colleges","Maharashtra","RATNAGIRI(District Collector Ratnagiri_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Building construction of Adv Dayanand Mohite Foundation at village Kamsal, Sanshivan Nagar in Chiplun taluka in Ratnagiri district.","07-Feb-2025","16-Mar-2026","1000000","Sanction"
"124","Trust and Society","WS/MP18286/2025-2026/202720-Construction of rooms and halls in school and colleges","Maharashtra","SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Construction of a kindergarten building at Dattanagar Mohol BY BHARATMATA ADIVASI PARDHI SAMAJ VA BHATAKE VIMUKTA VIKAS PRATISTHAN","23-May-2025","16-Feb-2026","500000","Physical Inspection"
"125","Trust and Society","WS/MP18289/2026-2027/234914-Construction of rooms and halls in school and colleges","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Shri Milind Murli Deora (2024-30) (2024-2030)","Elected MP","Construction of additional room in the New English School under the management of Jagdamba Education Mandali","17-Sep-2025","29-Jul-2026","1250000","Sanction"
"126","Normal/Others","WS/MP18422/2025-2026/250373-Construction of rooms and halls in school and colleges","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Construction of a building for the Rural Development Education Institute","25-Nov-2025","26-Feb-2026","2000000","Sanction"
