"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"321","Normal/Others","WS/MP235/2025-2026/263621-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchan Shed at Govt. Primary School Killi Nou Abad","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","270000"
"322","Normal/Others","WS/MP235/2025-2026/263608-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Boundary Wall of Play Ground","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","30-Jul-2026","999819"
"323","Normal/Others","WS/MP235/2025-2026/263609-Installing tube-wells and borewells","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Deep Bore Well at Cremation Ground","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","30-Jul-2026","200000"
"324","Normal/Others","WS/MP235/2025-2026/263610-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Street Joginder Singh House to Santa Singh House","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2026","1000000"
"325","Normal/Others","WS/MP235/2025-2026/267403-Installing community drinking water plants","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Instatlation of RO System at Shaheed Bhagat Singh Model School Village Bhane Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","250000"
"326","Normal/Others","WS/MP235/2025-2026/267402-Purchase of furniture and fixtures for educational purposes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Purchase of School Desk at Shaheed Bhagat Singh Model School Village Bhane Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","400000"
"327","Normal/Others","WS/MP235/2025-2026/267406-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of School Building at Baba Inder Dass Public Sen. Sec. School Lakho Ke Behram","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","1000000"
"328","Normal/Others","WS/MP235/2025-2026/267409-Development of playground","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Development of Play Ground at Baba Inder Dass Public Sen. Sec. School Lakho Ke Behram","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","198502"
"329","Normal/Others","WS/MP235/2025-2026/267408-Installing community drinking water plants","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Instatlation of RO System at Baba Inder Dass Public Sen. Sec. School Lakho Ke Behram","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","199170"
"330","Normal/Others","WS/MP235/2025-2026/267407-Construction of toilet blocks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Toilet Block (Girls and Boys) at Baba Inder Dass Public Sen. Sec. School Lakho Ke Behram","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","500000"
"331","Normal/Others","WS/MP235/2025-2026/267410-Purchase of furniture and fixtures for educational purposes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Purchase of School Desk  at Baba Inder Dass Public Sen. Sec. School Lakho Ke Behram","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","200000"
"332","Normal/Others","WS/MP235/2025-2026/267412-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Various Streets at Village Sadardin Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2026","900000"
"333","Normal/Others","WS/MP235/2025-2026/267411-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Shamshanghat at Village Sadardin Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2026","600000"
"334","Repair and Renovation","WS/MP235/2025-2026/263601-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of School Building at Govt. Primary School Rahime Shah Bodla","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","24-Jul-2026","500000"
"335","Normal/Others","WS/MP235/2025-2026/263603-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchan Shed at Govt. Primary School Rahime Shah Bodla","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","24-Jul-2026","270000"
"336","Normal/Others","WS/MP235/2025-2026/263602-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Main Gate at Govt. Primary School Rahime Shah Bodla","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","24-Jul-2026","200000"
"337","Repair and Renovation","WS/MP235/2025-2026/263604-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of School Building at Govt. Sen. Sec. School Mahmu Joiyan","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","24-Jul-2026","200000"
"338","Repair and Renovation","WS/MP235/2025-2026/263606-Construction of toilet blocks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Toilets Block at Govt. Sen. Sec. School Mahmu Joiyan","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","24-Jul-2026","200000"
"339","Normal/Others","WS/MP235/2025-2026/263605-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchan Shed at Govt. Sen. Sec. School Mahmu Joiyan","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","24-Jul-2026","270000"
"340","Normal/Others","WS/MP235/2025-2026/263612-Lighting of public spaces","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Street Lights With Pole","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2026","200000"
"341","Normal/Others","WS/MP235/2025-2026/263615-Creation of new ponds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Creation of New Pond","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Aug-2026","500000"
"342","Normal/Others","WS/MP235/2025-2026/263616-Construction of community centers and community halls","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Community Center","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Aug-2026","401270"
"343","Normal/Others","WS/MP235/2025-2026/267416-Setting up public non-conventional energy plants","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Solar System at Dev Samaj College For Women Ferozepur","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","2500000"
"344","Normal/Others","WS/MP235/2025-2026/241416-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Const. of Cremation Ground at Village Ram Nagar","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","02-Apr-2026","100000"
"345","Normal/Others","WS/MP235/2025-2026/268746-Development of public parks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Development of Public Park at Village Markhai","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","700000"
"346","Normal/Others","WS/MP235/2025-2026/268748-Construction of bus-sheds or bus-stops","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Bus Stand at Village Markhai","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","300000"
"347","Normal/Others","WS/MP235/2025-2026/268747-Construction of buildings for sports facilities","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Gym Room and Gym Equipment at Village Markhai","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","800000"
"348","Normal/Others","WS/MP235/2025-2026/268750-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Street and Drain (Boria Sikh Dharmshala to Sant Pal Singh House) at Village Markhai","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","500000"
"349","Normal/Others","WS/MP235/2025-2026/268749-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Street and Drain ( Phirni to Boria Sikh Dharmshala) at Village Markhai","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","500000"
"350","Normal/Others","WS/MP235/2025-2026/268739-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Street Balwant Singh House to Mangal Singh House at Village Hamad","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","500000"
"351","Normal/Others","WS/MP235/2025-2026/268738-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Street Main Road to Kulwant Sharma House at Village Hamad","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","700000"
"352","Normal/Others","WS/MP235/2025-2026/268737-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Street Harpal Singh Member House to Gurcharan singh Master House at Village Hamad","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","400000"
"353","Normal/Others","WS/MP235/2025-2026/268736-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Street Lights at Village Hamad","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","500000"
"354","Normal/Others","WS/MP235/2025-2026/268740-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Street Lights at Village Malhe Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","200000"
"355","Normal/Others","WS/MP235/2025-2026/268742-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Development of Play Ground at Village Malhe Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","1000000"
"356","Normal/Others","WS/MP235/2025-2026/268741-Installation of multi-gym equipment","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Multi Gym at Village Malhe Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","300000"
"357","Normal/Others","WS/MP235/2025-2026/268745-Construction of bus-sheds or bus-stops","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Bus Stand at Village Malhe Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","300000"
"358","Normal/Others","WS/MP235/2025-2026/268744-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Street and Drain at Village Malhe Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","500000"
"359","Normal/Others","WS/MP235/2025-2026/268743-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Sewrage System at Village Malhe Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2026","300000"
"360","Normal/Others","WS/MP235/2025-2026/268777-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Sur singh Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"361","Normal/Others","WS/MP235/2025-2026/268754-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Bhawra Azamshah","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"362","Normal/Others","WS/MP235/2025-2026/268751-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Khilchi Jadid","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","100000"
"363","Normal/Others","WS/MP235/2025-2026/268753-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Mahu Begu","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"364","Normal/Others","WS/MP235/2025-2026/268752-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Tara Singh Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"365","Normal/Others","WS/MP235/2025-2026/268759-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Nizamwala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"366","Normal/Others","WS/MP235/2025-2026/268758-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Arif Ke","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"367","Normal/Others","WS/MP235/2025-2026/268756-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Basti Tankan Wali","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"368","Normal/Others","WS/MP235/2025-2026/268757-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Kamalwala Khurd","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"369","Normal/Others","WS/MP235/2025-2026/268763-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Kutbe Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"370","Normal/Others","WS/MP235/2025-2026/268762-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Wahge Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"371","Normal/Others","WS/MP235/2025-2026/268847-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive Six Panel at Govt.Sen.Sec. School at Village Jeevan mall Zira","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","600000"
"372","Normal/Others","WS/MP235/2025-2026/268761-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Tendi Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"373","Normal/Others","WS/MP235/2025-2026/268760-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Gulam Husain Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"374","Normal/Others","WS/MP235/2025-2026/268767-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Lalle","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"375","Normal/Others","WS/MP235/2025-2026/268764-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Kamadin Niyajian","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"376","Normal/Others","WS/MP235/2025-2026/268781-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Middle School at Village Chak Jamit Singh Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"377","Normal/Others","WS/MP235/2025-2026/268774-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Loham","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"378","Normal/Others","WS/MP235/2025-2026/268778-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Saran Wali","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"379","Normal/Others","WS/MP235/2025-2026/268776-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Middle School at Village Thethar Kalan","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"380","Normal/Others","WS/MP235/2025-2026/268779-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Ittan Wali","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"381","Normal/Others","WS/MP235/2025-2026/268775-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Middle School at Village Sulhani","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"382","Normal/Others","WS/MP235/2025-2026/268771-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Machhi Bugra","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"383","Normal/Others","WS/MP235/2025-2026/268772-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Sulhani","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"384","Normal/Others","WS/MP235/2025-2026/268768-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Thethar Kalan","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"385","Normal/Others","WS/MP235/2025-2026/268770-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Sadhu Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"386","Normal/Others","WS/MP235/2025-2026/268765-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Karmu Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"387","Normal/Others","WS/MP235/2025-2026/268766-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Kulgarhi","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","100000"
"388","Normal/Others","WS/MP235/2025-2026/268823-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Amir Shah Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"389","Normal/Others","WS/MP235/2025-2026/268827-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Boran Wali","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"390","Normal/Others","WS/MP235/2025-2026/268826-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Middle School at Village Alle Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"391","Normal/Others","WS/MP235/2025-2026/268825-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Miha Singh Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"392","Normal/Others","WS/MP235/2025-2026/268828-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive Eight Panel at Govt.Sen.Sec. School at Village Behak Ghjaran","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","800000"
"393","Normal/Others","WS/MP235/2025-2026/268822-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Middle School at Village Nizamdin Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"394","Normal/Others","WS/MP235/2025-2026/268819-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Chak Kandhe Shah","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"395","Normal/Others","WS/MP235/2025-2026/268817-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Chhanga Rai Hittar","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"396","Normal/Others","WS/MP235/2025-2026/268818-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Jhugge Chhilian","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"397","Normal/Others","WS/MP235/2025-2026/268816-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Mohan ke Hittar","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"398","Normal/Others","WS/MP235/2025-2026/268821-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Manu Machi","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"399","Normal/Others","WS/MP235/2025-2026/268820-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Lalle","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"400","Normal/Others","WS/MP235/2025-2026/268780-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Lappo","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
"401","Normal/Others","WS/MP235/2025-2026/268815-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Interactive One Panel at Govt.Primary School at Village Fateh garh gehri","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","15-Jul-2026","100000"
