"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"276","Normal/Others","WS/MP18304/2025-2026/202974-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of pucca jeep road Sukrei to dhar thopla","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","02-Mar-2026","200000"
"277","Normal/Others","WS/MP18304/2025-2026/202972-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of pucca jeep road chilbangla to Kota","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","02-Mar-2026","200000"
"278","Normal/Others","WS/MP18304/2025-2026/195832-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Ambulance Road From Bhed to Thadi","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","08-Jan-2026","200000"
"279","Normal/Others","WS/MP18304/2025-2026/196110-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca Path Ambulance Road from Barour-II to Chaminu Phase-II","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","17-Feb-2026","250000"
"280","Normal/Others","WS/MP18304/2025-2026/196109-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca Path Ambulance Road from Barour-II to Chaminu Phase-III","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","17-Feb-2026","250000"
"281","Normal/Others","WS/MP18304/2025-2026/203124-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of link road protection work vill dhanei","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","30-Jan-2026","200000"
"282","Normal/Others","WS/MP18304/2025-2026/202975-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Ambulance Road from Lilli to Muriyara","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","30-Jan-2026","300000"
"283","Normal/Others","WS/MP18304/2024-2025/146840-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","construction work of Approach Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","19-Jul-2025","300000"
"284","Normal/Others","WS/MP18304/2025-2026/192502-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca path From Vill. Muklaili to Gov. Primary school","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","07-Feb-2026","100000"
"285","Normal/Others","WS/MP18304/2025-2026/202998-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of pucca path harijan basti chapri","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","21-Jan-2026","75000"
"286","Normal/Others","WS/MP18304/2025-2026/195836-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca Path Protection work Vill. Ramgarh to Tandaly","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Apr-2026","200000"
"287","Normal/Others","WS/MP18304/2025-2026/190405-Construction of bus-sheds or bus-stops","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of bus shed Near Main road Dhar","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Jan-2026","200000"
"288","Normal/Others","WS/MP18304/2025-2026/196165-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Protection Work (Harijan Basti) Jeep Road Sarodi to Padhar","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","26-Feb-2026","150000"
"289","Normal/Others","WS/MP18304/2025-2026/196155-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Protection work at Jeep Road Chambi","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","07-Feb-2026","150000"
"290","Normal/Others","WS/MP18304/2025-2026/156274-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Construction of Community centre and hall","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","18-Aug-2025","294037"
"291","Normal/Others","WS/MP18304/2025-2026/215878-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pevar main road to Khajjiar","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","02-Jan-2026","400000"
"292","Normal/Others","WS/MP18304/2025-2026/213085-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Completion of Panchayat Ghar Sarol Phase-II","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","26-Nov-2025","500000"
"293","Normal/Others","WS/MP18304/2025-2026/195831-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca Path to Rajpura Phase-II","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","31-Jan-2026","200000"
"294","Normal/Others","WS/MP18304/2025-2026/195841-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Flood Protection Work at Vill. Talai Dhadalu","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Apr-2026","200000"
"295","Normal/Others","WS/MP18304/2025-2026/190408-Construction of footpaths and pedestrian ways","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Footpath and pedestrian ways Panihar to Tipari","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","19-Feb-2026","99350"
"296","Normal/Others","WS/MP18304/2025-2026/213800-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","pucca path from Sanjiv Kumar  to Kholi","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","26-Feb-2026","100000"
"297","Normal/Others","WS/MP18304/2025-2026/202963-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Ambulance road Rinda nala to Hoda upper Rinda GP Rinda","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","24-Jan-2026","100000"
"298","Normal/Others","WS/MP18304/2024-2025/156162-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of Link Road and Pathway","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","25-Sep-2025","300000"
"299","Repair and Renovation","WS/MP18304/2025-2026/230770-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Repair of path from house of kameshwar sharma shashtri Nalawan towards main Village along with retaining wall damaged due to disaster at viallge Nalawan","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","04-May-2026","100000"
"300","Normal/Others","WS/MP18304/2025-2026/213788-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca path Chambi to GPS Parel","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","26-Feb-2026","100000"
"301","Normal/Others","WS/MP18304/2025-2026/221000-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Check dam at Sarotha Nala gp Utip","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","06-Feb-2026","250000"
"302","Normal/Others","WS/MP18304/2025-2026/213793-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca path in Chuwari","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Apr-2026","100000"
"303","Normal/Others","WS/MP18304/2025-2026/213787-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Ground Fencing in Derohli","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","11-Feb-2026","100000"
"304","Normal/Others","WS/MP18304/2025-2026/222401-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of Pucca Path at Shailla to paddu","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","15-May-2026","400000"
"305","Normal/Others","WS/MP18304/2025-2026/190009-Installation of multi-gym equipment","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Open GYM, GP Kuthera Jaswalan, Dev. Block Gagret","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","10-Nov-2025","105000"
"306","Normal/Others","WS/MP18304/2025-2026/184484-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Fencing of road above Gopal Dutt Sharma house with angle iron and sheets for 15 meters of road and retaining wall for protection","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","17-Mar-2026","200000"
"307","Normal/Others","WS/MP18304/2025-2026/202918-Development of playfields and sports grounds","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Protection Wall and Land Development work near playground at vill. Baleta Kalan.","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Mar-2026","300000"
"308","Normal/Others","WS/MP18304/2025-2026/202915-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of link road at sampark marg from main road towards gian sheel Public school","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Mar-2026","200000"
"309","Normal/Others","WS/MP18304/2025-2026/189992-Street lights","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Number of 6, Solar Light, GP Jadla Kayori, Dev. Block. Gagret","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Nov-2025","93000"
"310","Normal/Others","WS/MP18304/2025-2026/190004-Street lights","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Number of 7, Solar Light, GP Abhaypur, Dev. Block Ghanari","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","28-Nov-2025","108500"
"311","Normal/Others","WS/MP18304/2024-2025/134255-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Construction of Ambulance Road  Dispensary to Kariyal Basti GP Drug","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","21-Jan-2026","399999"
"312","Normal/Others","WS/MP18304/2025-2026/206922-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Path from main road towards shamshan ghat","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Feb-2026","300000"
"313","Normal/Others","WS/MP18304/2025-2026/206927-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Link Road to Vill Lower Saheli  GP Karsai","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Feb-2026","200000"
"314","Normal/Others","WS/MP18304/2025-2026/206931-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction from Links Road uled to dhamani via choa khansra km GP lohdar","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Feb-2026","400000"
"315","Normal/Others","WS/MP18304/2025-2026/196247-Development of playground","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Completion of Development of playfields and sports ground at mahila mandal sonthly","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","22-Dec-2025","300000"
"316","Normal/Others","WS/MP18304/2025-2026/248406-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Protection Wall to GP Khajjiar in Near Patwarkhana","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","30-Jan-2026","200000"
"317","Normal/Others","WS/MP18304/2025-2026/221010-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Protection work Concrete wall near Ravi Nadi Kalsuin","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","19-Jan-2026","400000"
"318","Repair and Renovation","WS/MP18304/2025-2026/195742-Development of playground","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Development of playfields and sports ground","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","25-Feb-2026","199789"
"319","Normal/Others","WS/MP18304/2025-2026/213094-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Protection Work for Graveyard at Hardaspura (Boundary wall)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","07-Apr-2026","300000"
"320","Normal/Others","WS/MP18304/2025-2026/196106-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Construction of flood control and embankment work near kishori lal plot and etc","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","16-Aug-2026","400000"
"321","Normal/Others","WS/MP18304/2025-2026/262072-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Repair of Ambulance Road with interlock tile and protection wall from main road near patwar Ghar to Kariyal Basti Word No.4","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","13-Mar-2026","300000"
"322","Repair and Renovation","WS/MP18304/2025-2026/247746-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Repair of road along with retaining wall from NH to Jundla gp ghandal","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","29-Apr-2026","200000"
"323","Normal/Others","WS/MP18304/2025-2026/196444-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community hall  additional room in Jalpa","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","07-Apr-2026","300000"
"324","Normal/Others","WS/MP18304/2025-2026/262073-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of link road village ganoh  brahmna gp bhabriana aezp sub div bijhari","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","05-May-2026","400000"
"325","Normal/Others","WS/MP18304/2025-2026/262096-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of link road from shamshan ghat towards jamli ward no3 village lafran gp jamli aezp  sub div bijhari","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","05-May-2026","200000"
"Grand Total"," "," "," "," "," "," "," "," "," ","12,78,95,902.04"
