"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"285","Normal/Others","WS/MP18295/2025-2026/165292-Lighting of public spaces","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Installation of High Mast Light at Village Dikawa, Gram Panchayat Barangana, Panchayat Samiti Didwana, District Didwana Kuchhaman","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Oct-2025","440000"
"286","Normal/Others","WS/MP18295/2025-2026/165462-Construction of public irrigation facilities","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Construction of a public tank and rainwater harvesting tank in front of the indoor stadium at Gram Panchayat Alakhpura, Panchayat Samiti Moulasar, District Didwana Kuchhaman","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","24-Jul-2025","987000"
"287","Normal/Others","WS/MP18295/2025-2026/174435-Purchase of IT systems, including hardware and software for educational purposes","Rajasthan","BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA)","Purchase a computer at Shri Mahatma Gandhi Rajkiya Uchchatar Madhyamik Vidyalaya, Meja, Tehsil- Mandal, District Bhilwara","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","25-Dec-2025","49950"
"288","Normal/Others","WS/MP18295/2025-2026/202482-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Phalodi(DISTRICT COLLECTOR PHALODI_IDA)","Construction of Gravel Road from Damar Road to Sherniyo ki Daaniyan at Gram Panchayat Bhajan Nagar, Panchayat Samiti Lohavat, District Phalodi Jodhpur","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","06-Apr-2026","999408"
"289","Normal/Others","WS/MP18295/2025-2026/202481-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Phalodi(DISTRICT COLLECTOR PHALODI_IDA)","Construction of Gravel Road from Denok Damar Road to  Chain Sagar  Saradh at Gram Panchayat Bhajan Nagar, Panchayat Samiti Lohavat, District Phalodi Jodhpur","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","06-Apr-2026","999536"
"290","Normal/Others","WS/MP18295/2025-2026/202483-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Phalodi(DISTRICT COLLECTOR PHALODI_IDA)","Construction of Gravel Road from Bhajan Nagar Damar Road to Bhimsagar Sarhadh at Gram Panchayat Bhajan Nagar, Panchayat Samiti Lohavat, District Phalodi Jodhpur","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","06-Apr-2026","999434"
"291","Normal/Others","WS/MP18295/2025-2026/204828-Construction of common work sheds/ common covered sitting area","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Construction of a Tin Shed, Water Tank, and Garden at the Public Cremation Ground in Barangana, Gram Panchayat Barangana, Panchayat Samiti Didwana, District Didwana Kuchaman","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","11-Jul-2026","1499709"
"292","Normal/Others","WS/MP18295/2025-2026/202490-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","Construction of Gravel Road from Main Road to Ajit Nagar Sarhadh at Gram Panchayat Lunawas Khara, Panchayat Samiti Dhuva, District Jodhpur","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","06-Feb-2026","999310"
"293","Normal/Others","WS/MP18295/2025-2026/204829-Construction of rainwater harvesting structures","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Construction of a Rainwater Harvesting Tank at Village Pidwa, Gram Panchayat Pidwa, Panchayat Samiti Didwana, District Didwana Kuchaman","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","24-Nov-2025","1499516"
"294","Normal/Others","WS/MP18295/2025-2026/193113-Construction of boundary walls of existing public and community buildings","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Construction of a Boundary Wall at G.H. Primary School, Herajaniyo ki Daani, Gram Panchayat Ratehu, Panchayat Samiti Gida, District Balotra, Rajasthan","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","29-Dec-2025","1499632"
"295","Normal/Others","WS/MP18295/2025-2026/174450-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Construction of Public Library at Near Tejaram-Javaram ki Daani, Gram Panchayat Bhadesar, Panchayat Samiti Gadra Road, District Barmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","10-May-2026","991371"
"296","Normal/Others","WS/MP18295/2025-2026/202513-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Construction of W.B.M. road from Sapaat Isra Baas to Alwar Border, towards Village Semlakalan, Gram Panchayat Semlakala, Panchayat Samiti Nagar, District Deeg","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","1499436"
"297","Normal/Others","WS/MP18295/2025-2026/202512-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Construction of W.B.M. road from Sapaat Kabaristan to Mangtu Ke Boring, towards Village Jeetredi, Gram Panchayat Semlakala, Panchayat Samiti Nagar, District Deeg","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","1499436"
"298","Normal/Others","WS/MP18295/2025-2026/218280-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Construction of an interlocking tile road from Mai Nali, Kasai Mohalla, towards the residence of Fannar, Semlakalan, Gram Panchayat Semlakalan, Panchayat Samiti Nagar, District Deeg","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","18-Nov-2025","1499700"
"299","Normal/Others","WS/MP18295/2024-2025/165231-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Construction of Gravel Road from Rahumavi Soder ki Dhani to Jaleli Sarhad at Gram Panchayat Soder ki Dhani","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","10-Feb-2026","924624"
"300","Normal/Others","WS/MP18295/2025-2026/174448-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Construction of Public Library at Bhiksingh ka Vaas, Gram Panchayat Chetrodi, Panchayat Samiti Gadra Road, District Barmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","30-Mar-2026","500000"
"301","Normal/Others","WS/MP18295/2024-2025/165230-Construction of public libraries and reading rooms","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Construction of Public Libraries and Reading Rooms at Gram Panchayat Jhajiwal Gehlota Panchayat Samiti, Jodhpur, District Jodhpur","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","14-May-2026","999858"
"302","Trust and Society","WS/MP18295/2025-2026/174460-Construction of shelters for animals","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Construction of Tin Shed at Animal Shelter Center, Sachiyay Gau-Seva Committee, Gogadiyawali Bhadal, Panchayat Samiti Bajju Khalsa, District Bikaner","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","30-Jan-2026","490950"
"303","Normal/Others","WS/MP18295/2025-2026/202502-Construction of boundary walls of existing public and community buildings","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of Boundary Wall at SC Cremation Ground,  at Gram Chodh, Gram Panchayat Chodh, Panchayat Samiti Jaisalmer, District Jaisalmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","25-Mar-2026","1000000"
"304","Normal/Others","WS/MP18295/2025-2026/174519-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Phalodi(DISTRICT COLLECTOR PHALODI_IDA)","Construction of Gravel Road from Modkiya Talaab to Rajasv Village Madpura at Gram Panchayat Modhkiya, Panchayat Samiti Bap, District Phalodi","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","03-Feb-2026","999996"
"305","Normal/Others","WS/MP18295/2025-2026/193131-Construction of boundary walls of existing public and community buildings","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Construction of boundary wall and soil filling work of the playground in Govt HS School at Village Rohra Khurd, Gram Panchayat Haripura, District Dausa","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Jan-2026","949097"
"306","Normal/Others","WS/MP18295/2025-2026/218281-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Construction of a gravel road and rain culvert from Taako ke Bere in Gram Balarva to Kachhwaho ke Bere, Gram Panchayat Balarva, Panchayat Samiti Tinwari, District Jodhpur","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","14-Apr-2026","398884"
"307","Normal/Others","WS/MP18295/2025-2026/218283-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Construction of a gravel road and rain culvert from Bhilon and Natho ki Dhanis to Narlai Bera, Balarva, Gram Panchayat Balarva, Panchayat Samiti Tinwari, District Jodhpur","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","14-Apr-2026","188165"
"308","Normal/Others","WS/MP18295/2025-2026/218282-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Construction of a gravel road and rain culvert from the residence of Ashok Bhasa in Gram Balarva to Lalji Wala Bera, Gram Panchayat Balarva, Panchayat Samiti Tinwari, District Jodhpur","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","14-Apr-2026","297979"
"309","Normal/Others","WS/MP18295/2025-2026/202505-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of Community Centre at Vimla Devi Bhuraram Meghwal ka Vas, Gram Virmani, Gram Panchayat Modha, Panchayat Samiti Fatehgarh, District Jaisalmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","08-Aug-2026","1000000"
"310","Normal/Others","WS/MP18295/2025-2026/218294-Construction of boundary walls of existing public and community buildings","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of a boundary wall at the Public Library and Toilet at Heer Singh ka Vas, Salkha, Gram Panchayat Salka, Panchayat Samiti and Block Sam, District Jaisalmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","13-Aug-2026","1000000"
"311","Normal/Others","WS/MP18295/2025-2026/222794- Providing sports equipment, except consumable items","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Providing shooting training equipment to Shri Omprakash, son of Shri Naina Ram (Pistol Shooter, ID No. SHM0701199506), resident of Gram Panchayat Cheebi, Post Kharapar, Gida, District Balotra","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","19-Mar-2026","1922004"
"312","Normal/Others","WS/MP18295/2025-2026/174227-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of Gravel Road from Damar Road up to PHD Tubewell Jhunjar Singh ki Daani, Jogidas ka Gaon, Gram Panchayat Tejmalta, Panchayat Samiti Fatehgarh, District Jaisalmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","08-Aug-2026","997590"
"313","Normal/Others","WS/MP18295/2025-2026/202506-Construction of buildings for community cultural activities","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of community cultural centre at Nemaram Baktharam ke vas, meghwal pada, Gram Panchayat Pabnasar, Panchayat Samiti Fatehgarh, District Jaisalmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","09-Aug-2026","1000000"
"314","Normal/Others","WS/MP18295/2025-2026/193116-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of Public Library at  Village Meghwalo Ki Dhani, Gram Panchayat Damodra, Panchayat Samiti Sam, District Jaisalmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","13-Aug-2026","1000000"
"315","Normal/Others","WS/MP18298/2024-2025/155715-Construction of community centers and community halls","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","construction work of Resting place  at public crematorium in village Santoda Khurd","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","Images","07-Aug-2026","599845"
"316","Normal/Others","WS/MP18298/2024-2025/155716-Construction of community centers and community halls","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","construction work of Resting place  at public crematorium in village Sri Dev Nagar, Gram Panchayat Santora Khurd","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","Images","07-Aug-2026","599927"
"317","Normal/Others","WS/MP18298/2024-2025/155707-Construction of night shelters for homeless","Rajasthan","Beawar(DISTRICT COLLECTOR Beawar_IDA)","Construction work of public facility shed (dome) at public place in village Basni Dadhwadian","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","05-Aug-2025","996197"
"318","Normal/Others","WS/MP18298/2024-2025/156618-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","bus stand construction work at Rampura Ki Dhani","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","16-Jan-2026","499190"
"319","Normal/Others","WS/MP18298/2024-2025/156617-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","bus stand construction work at Deeri","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","17-Oct-2025","499340"
"320","Normal/Others","WS/MP18298/2025-2026/183119-Improvement of electricity distribution infrastructure","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Electrification work for power system improvement and uninterrupted supply","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","16-Feb-2026","450000"
"321","Normal/Others","WS/MP18298/2025-2026/189437-Construction of culverts and bridges","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Construction of a culvert on the river on the way from village Dharia to Deoli-Pabuji","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","06-Sep-2025","1041139"
"322","Normal/Others","WS/MP18298/2025-2026/210884-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","public bus stand construction work","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","04-Feb-2026","498804"
"323","Normal/Others","WS/MP18298/2025-2026/173966-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Public Bus Stand Construction Work at Village Salodariya","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","13-May-2026","499314"
"324","Normal/Others","WS/MP18298/2025-2026/214380-Construction of common work sheds/ common covered sitting area","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Tin shed construction work in Government Higher Secondary School Mandla","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","24-Dec-2025","999768"
"325","Normal/Others","WS/MP18298/2025-2026/214381-Construction of common work sheds/ common covered sitting area","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Tin shed construction work in public crematorium Khasra number 126 in village Mandla.","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","10-Dec-2025","499729"
"326","Normal/Others","WS/MP18298/2025-2026/227898-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Construction of CC road on the way from Mishrilal Bhat s house to Sohan Singh s farm in village Hathlai","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","15-Dec-2025","999635"
"327","Normal/Others","WS/MP18298/2025-2026/194481-Purchase of mobile sanitation equipment","Rajasthan","BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA)","Purchase of tractor trolley for cleaning Parikrama Marg","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","Images","23-Mar-2026","599900"
"328","Normal/Others","WS/MP18298/2025-2026/227904-Construction of rooms and halls in school and colleges","Rajasthan","KARAULI(DISTRICT COLLECTOR KARAULI_IDA)","Class room construction work in Government Higher Secondary School Village Kotri","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","Images","20-Jul-2026","499577"
"329","Normal/Others","WS/MP18298/2025-2026/228132-Construction of community centers and community halls","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Rest house work near Gandhi Circle in the Collectorate complex","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","12-Mar-2026","359761"
"330","Normal/Others","WS/MP18298/2025-2026/254938-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Construction work of CC block at Govt. Senior Secondary School Sundelav","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","20-Feb-2026","660924"
"331","Normal/Others","WS/MP18298/2025-2026/175008-Construction of rooms and halls in school and colleges","Rajasthan","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Construction work of Boundary Wall at Shree Bahadur Singh Bhan Kanwar Aadarsh Vidya Mandir Sardarshahar","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","Images","24-Jul-2026","1846205"
"332","Normal/Others","WS/MP18298/2025-2026/235682-Construction of common work sheds/ common covered sitting area","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Construction of shed with flooring for food arrangement at Akhil Bhartiya Shri Guru Jambheshwar Sevak Dal, Muktidham Muqaam, Nokha","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","Images","06-Aug-2026","2000000"
"333","Normal/Others","WS/MP18298/2025-2026/214412-Construction of rooms and halls in school and colleges","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","Computer room construction work in Government Higher Primary School Mindoli","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","N/A","25-Mar-2026","699603"
"334","Normal/Others","WS/MP18298/2025-2026/210885-Construction of bus-sheds or bus-stops","Rajasthan","Jaipur Gramin(DISTRICT COLLECTOR Jaipur Gramin_IDA)","public bus stand construction work","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","Images","09-May-2026","499304"
"335","Repair and Renovation","WS/MP18298/2025-2026/227897-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","CC Block work near the ancestral house of Shri Ramanarayan Dudi former MP","Shri Madan Rathore (2024-30) (NaN-NaN)","Elected MP","Images","14-Aug-2026","690791"
"Grand Total"," "," "," "," "," "," "," "," "," ","30,87,00,492"
